epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,3395.73,0.06327,0.23794,0.89897,0.99296,0.99286,0.99441,0.99433,0.15312,0.24971,0.28038,0.003169,0.003169,0.003169
71,3425.48,0.06335,0.22855,0.89102,0.9914,0.99133,0.99394,0.99394,0.14958,0.25276,0.27687,0.00307,0.00307,0.00307
72,3455.05,0.06309,0.22435,0.89936,0.99123,0.99141,0.99383,0.99383,0.15,0.25159,0.27869,0.002971,0.002971,0.002971
73,3484.68,0.06061,0.22832,0.89878,0.99234,0.99108,0.99376,0.99369,0.15504,0.25668,0.28525,0.002872,0.002872,0.002872
74,3514.03,0.05937,0.22714,0.89612,0.99119,0.99116,0.99373,0.99366,0.1563,0.25654,0.28897,0.002773,0.002773,0.002773
75,3543.54,0.06412,0.21616,0.89953,0.98994,0.99527,0.99378,0.99377,0.15588,0.25704,0.28809,0.002674,0.002674,0.002674
76,3572.96,0.05719,0.22105,0.89062,0.99221,0.99338,0.99385,0.99384,0.15405,0.25751,0.28517,0.002575,0.002575,0.002575
77,3602.74,0.06085,0.21914,0.9006,0.99316,0.99461,0.99394,0.99394,0.15363,0.26077,0.28468,0.002476,0.002476,0.002476
78,3632.27,0.05775,0.21163,0.89089,0.99429,0.99408,0.99406,0.99406,0.1513,0.25442,0.28181,0.002377,0.002377,0.002377
79,3662.77,0.05965,0.21039,0.89516,0.99334,0.99533,0.9941,0.9941,0.15068,0.25325,0.28082,0.002278,0.002278,0.002278
80,3692.66,0.05602,0.20284,0.89691,0.99517,0.99376,0.99427,0.99427,0.14989,0.2513,0.27779,0.002179,0.002179,0.002179
81,3722.71,0.05447,0.2028,0.89039,0.9953,0.99462,0.99429,0.99429,0.1482,0.24967,0.27457,0.00208,0.00208,0.00208
82,3752.51,0.05417,0.20875,0.89255,0.99466,0.99452,0.99433,0.99433,0.14853,0.25064,0.2743,0.001981,0.001981,0.001981
83,3782.44,0.05414,0.20214,0.89512,0.99469,0.99397,0.99432,0.99431,0.14686,0.24791,0.27152,0.001882,0.001882,0.001882
84,3812.26,0.05167,0.20369,0.89274,0.99595,0.99126,0.99431,0.99431,0.14525,0.24824,0.26987,0.001783,0.001783,0.001783
85,3842.01,0.05079,0.20184,0.89583,0.99528,0.99164,0.99441,0.99441,0.14506,0.25091,0.26985,0.001684,0.001684,0.001684
86,3871.68,0.05213,0.19849,0.89606,0.99543,0.99245,0.99433,0.99433,0.14426,0.25165,0.26875,0.001585,0.001585,0.001585
87,3901.19,0.05128,0.19162,0.89385,0.9949,0.99304,0.99432,0.99432,0.14354,0.25208,0.26734,0.001486,0.001486,0.001486
88,3930.67,0.04935,0.19227,0.89301,0.99443,0.99339,0.99423,0.99423,0.14498,0.25474,0.26898,0.001387,0.001387,0.001387
89,3960.41,0.05063,0.19073,0.89087,0.99478,0.99288,0.99422,0.99422,0.14707,0.25748,0.2712,0.001288,0.001288,0.001288
90,3989.99,0.04977,0.19106,0.89617,0.99542,0.99228,0.99419,0.99419,0.14787,0.25924,0.27167,0.001189,0.001189,0.001189
91,4021.35,0.0282,0.06207,0.89417,0.99557,0.99219,0.99421,0.99421,0.14903,0.26365,0.27323,0.00109,0.00109,0.00109
92,4050.89,0.02353,0.03893,0.89111,0.99561,0.99187,0.99433,0.99433,0.15021,0.26801,0.27526,0.000991,0.000991,0.000991
93,4080.25,0.02172,0.03927,0.89532,0.99537,0.99112,0.99435,0.99435,0.15091,0.27179,0.27635,0.000892,0.000892,0.000892
94,4109.02,0.02009,0.03753,0.8963,0.99538,0.99234,0.99432,0.99432,0.15154,0.27489,0.27755,0.000793,0.000793,0.000793
95,4138.23,0.01905,0.03768,0.89336,0.9952,0.99228,0.99429,0.99429,0.1517,0.27849,0.27791,0.000694,0.000694,0.000694
96,4167.09,0.01834,0.03325,0.89294,0.9945,0.99343,0.99436,0.99436,0.15191,0.28168,0.27816,0.000595,0.000595,0.000595
97,4196.41,0.01695,0.02819,0.89408,0.9946,0.99369,0.99433,0.99433,0.15172,0.28426,0.27766,0.000496,0.000496,0.000496
98,4225.44,0.01653,0.03029,0.88753,0.99565,0.99273,0.99434,0.99434,0.15165,0.28738,0.27751,0.000397,0.000397,0.000397
99,4254.58,0.01524,0.02944,0.89425,0.99632,0.993,0.99443,0.99443,0.15129,0.28952,0.27694,0.000298,0.000298,0.000298
100,4283.86,0.01404,0.02587,0.88958,0.99495,0.99361,0.99439,0.99439,0.15077,0.291,0.27601,0.000199,0.000199,0.000199
